name,calendar_year,calendar_id,title,category,sub_category,raw_category,normalized_category,source_file,source_start_line,source_end_line,input_frequency,output_frequency,available_at,required_fields,original_formula,implemented_formula,implementation_status,implementation_notes,implementation_key,proxy_of,duplicate_refs,duplicate_type,default_params,warmup_requirement
calendar2025_313_slsv,2025,313,SLSV 模型,行为金融因子-羊群效应,,行为金融因子-羊群效应,行为金融因子-羊群效应,factors2025.md,7726,7763,1d,1d,T_close,tick_trade,"SLSV_{i,t} = \begin{cases}
LSV_{i,t}, & p_{i,t} > p_t \\
-LSV_{i,t}, & p_{i,t} < p_t
\end{cases}

LSV_{i,t} = |p_{i,t} - p_t| - E|p_{i,t} - p_t|

E|p_{i,t} - p_t| = AF(i,t) = \sum_{k=1}^{N_{i,t}} C_k^{N_{i,t}} p_t^k (1 - p_t)^{N_{i,t}-k} \left| \frac{k}{N_{i,t}} - p_t \right|

p_{i,t} = \frac{B(i,t)}{B(i,t) + S(i,t)}, \quad p_t = \frac{\sum_{i=1}^N p_{i,t}}{N}, \quad N_{i,t} = B(i,t) + S(i,t)",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2025_314_u57fa_4e8e_6295_8d44_8005_4ea4_6d41_7684_5173,2025,314,基于投资者交流的关联动量,另类因子-动量溢出,,另类因子-动量溢出,动量因子,factors2025.md,7764,7783,1d,1d,T_close,,"MRR_{m,t} = \frac{1}{5} \sum_{j=1}^{5} Ret_{j,m,t}",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2025_315_u77e5_60c5_4ea4_6613_6982_7387,2025,315,知情交易概率,高频因子-资金流类,,高频因子-资金流类,高频因子,factors2025.md,7784,7804,1m,1d,T_close,orderbook,PIN = \frac{\alpha\mu}{\alpha\mu + 2\varepsilon},,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2025_316_u672a_5206_914d_5229_6da6_6bd4_53bb_5e74_540c,2025,316,未分配利润比去年同期单季度未分配利润,基本面因子改进,,基本面因子改进,基本面因子改进,factors2025.md,7805,7826,1d,1d,T_close,fundamental_raw,\ln(Quart\_UNDISTRIBUTED\_PROFIT) = \beta \cdot \ln(Lastsame\_Quart\_UNDISTRIBUTED\_PROFIT) + \alpha + \varepsilon,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2025_317_u6d88_8d39_6307_6570_53d8_52a8,2025,317,消费指数变动,另类因子-因子改进,,另类因子-因子改进,另类因子,factors2025.md,7827,7854,1d,1d,T_close,macro_external,"SALESINDEX(i,t) = \frac{\sum_{\theta_t} DailyTotalSales(i,\theta_t)}{\sum_{\theta_t} DailyAdjustmentIndex(i,\theta_t)}

\Delta SALES(i,t) = \frac{SALSEINDEX(i,t) - SALSEINDEX(i,t-12)}{SALSEINDEX(i,t-12)}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: macro_external,,,,,{},0
calendar2025_318_u6781_7aef_8ddf_968f_884c_4e3a_6bd4_503c_56e0,2025,318,极端跟随行为_比值因子,量价因子改进,,量价因子改进,量价因子改进,factors2025.md,7855,7874,1m,1d,T_close,close|volume|turnover|a_share_market_val_in_circulation|first_industry_code,"① 每个交易日 t，回看过去 k 个交易日 t-k、t-(k-1)、……、t-1，计算过去 k 日分钟成交量的 m%分位数，定义为成交量阈值，k=5，m=90；将交易日 t 的每分钟成交量与上述阈值进行对比，若某一分钟的成交量大于上述阈值，则该分钟的交易被定义为趋势资金的交易；
② 对于趋势资金的每一分钟，取随后 n 分钟里成交额最大的一分钟，将其视为跟随趋势资金的极端行为，记录这一分钟的成交额，n=5；","neutralize(mean(mean(follower_amount/trend_amount),20),cap,industry)",proxy,代理实现：当前lab以申万一级替代中信一级；且日历第4步的‘相关系数’与第3步比值定义冲突，按比值因子语义取每日比值均值后20日均值,intraday_trend_fund_metric,,,,{'metric': 'follower_ratio'},25
calendar2025_319_u5df2_6709_804c_4f4d_5730_70b9_5360_6bd4,2025,319,已有职位地点占比,另类因子-招聘信息,,另类因子-招聘信息,另类因子,factors2025.md,7875,7896,1d,1d,T_close,,"Loc\_posting\_Existing\_xm_{i,t} = \frac{\sum_{j=t-x+1}^{t} Number\_of\_Location\_Existing_{i,j}}{\sum_{j=t-11}^{t} Number\_of\_Locations\_Total_{i,j}}",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_320_u57fa_4e8e_6362_624b_7387_7684_6ce8_610f_529b,2025,320,基于换手率的注意力溢出,行为金融因子-投资者注意力,,行为金融因子-投资者注意力,投资因子,factors2025.md,7897,7926,1d,1d,T_close,close|volume|a_share_market_val_in_circulation|first_industry_code,"ATTN_{i,t} = \frac{1}{m} \sum_{t=1}^{t-m+1} TURN_{i,t}

SPILL = \overline{ATTN_i} - ATTN_i",mean(peer_monthly_turnover)-monthly_turnover,proxy,代理实现：当前lab仅有申万一级行业，替代原定义的中信一级行业；行业内仍严格按3:4:3市值分组,daily_attention_spillover,,alpha101/158/191/360:concept_overlap,concept_overlap,{'metric': 'turnover'},20
calendar2025_321_u5ba2_6237_7aef_4e2d_5fc3_6027_53d8_5316,2025,321,客户端中心性变化,另类因子-网络结构,,另类因子-网络结构,另类因子,factors2025.md,7927,7956,1d,1d,T_close,supply_chain,"C(u) = \frac{n-1}{N-1} \times \frac{n-1}{\sum_{v=1}^{n-1} D(u, v)}

C^{st}(u) = \frac{C(u) - C_{min}}{C_{max} - C_{min}}

D(u, v) = e^{-s(u, v)} \quad s(u, v) = \frac{sales_{u, v}}{Total\_Sales_u}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: supply_chain,,,,,{},0
calendar2025_322_u963f_9686_6307_6807,2025,322,阿隆指标,高频技术因子,,高频技术因子,量价技术类,factors2025.md,7957,7983,1d,1d,T_close,open|high|low|close|volume,"Aroon上升数 = \frac{240 - 日内最高价后的分钟数}{240} * 100

Aroon下降数 = \frac{240 - 日内最低价后的分钟数}{240} * 100

Aroon上升数 - Aroon下降数","100*(argmax(high,20)-argmin(low,20))/20",exact,,daily_technical_metric,,,,"{'metric': 'aroon', 'window': 20}",20
calendar2025_323_u76ae_5c14_900a_504f_5ea6_7cfb_6570,2025,323,皮尔逊偏度系数,期货-波动率因子,,期货-波动率因子,波动率因子,factors2025.md,7984,8010,1d,1d,T_close,,"\widehat{Sk}_{i,t} = \left[ \frac{1}{D} \sum_{d=1}^{D} (r_{i,d,t} - \hat{\mu}_{i,t})^3 \right] / \hat{\sigma}_{i,t}^3

\hat{\mu}_{i,t} = \frac{1}{D} \sum_{d=1}^{D} r_{i,d,t}

\hat{\sigma}_{i,t} = \left[ \frac{1}{D-1} \sum_{d=1}^{D} (r_{i,d,t} - \hat{\mu}_{i,t})^2 \right]",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_324_u52a0_6743_504f_5ea6,2025,324,加权偏度,高频因子-收益分布类,,高频因子-收益分布类,高频因子,factors2025.md,8011,8032,1m,1d,T_close,open|high|low|close|volume|turnover,\text{加权偏度} = \frac{\sum_{t=1}^{T} w_t (close_t - \overline{close})^3}{close_\sigma^3},sum(volume_weight*(close-mean(close))**3)/std(close)**3,exact,,intraday_path_metric,,,,{'metric': 'weighted_skew'},0
calendar2025_325_u4e1a_52a1_7ade_4e89_5ea6,2025,325,业务竞争度,另类因子-文本分析,,另类因子-文本分析,另类因子,factors2025.md,8033,8060,1d,1d,T_close,,"SIM_{i,j,t} = \frac{P_{i,t} * P_{j,t}}{\|P_{i,t}\| * \|P_{j,t}\|}

Centrality_{i,t} = \sum_{j=1}^{n} SIM_{i,j,t}",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_326_u6210_4ea4_91cf_6ce2_5cf0_8ba1_6570_56e0_5b50,2025,326,成交量波峰计数因子,高频因子-成交分布类,,高频因子-成交分布类,高频因子,factors2025.md,8061,8078,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,,,{},0
calendar2025_327_u8d8b_52bf_5f3a_5ea6,2025,327,趋势强度,期货-高频因子,,期货-高频因子,高频因子,factors2025.md,8079,8098,1m,1d,T_close,,trendStrength = \frac{P_n - P_1}{\sum_{i=2}^{n} abs(P_i - P_{i-1})t},,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_328_u73b0_91d1_7b49_4ef7_7269_6bd4_53bb_5e74_540c,2025,328,现金等价物比去年同期其他综合收益,基本面因子改进,,基本面因子改进,基本面因子改进,factors2025.md,8099,8120,1d,1d,T_close,,\ln(CASH\_CASH\_EQU\_END\_PERIOD) = \beta \cdot \ln(Lastsame\_OTHER\_COMP\_INCOME) + \alpha + \varepsilon,,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_329_u4f9b_5e94_5546_884c_4e1a_96c6_4e2d_5ea6,2025,329,供应商行业集中度,另类因子-网络结构,,另类因子-网络结构,另类因子,factors2025.md,8121,8145,1d,1d,T_close,supply_chain,"SH_i = \sum_{i=1}^I w_{ji} H_j

H_j = \sum_{i=1}^I s_{ij}^2",,blocked_data,精确实现依赖当前数据审计未发现的数据域: supply_chain,,,,,{},0
calendar2025_330_u5f85_8457_800c_6551_56e0_5b50,2025,330,“待著而救”因子,高频因子-量价相关性类,,高频因子-量价相关性类,高频因子,factors2025.md,8146,8168,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,,,{},0
calendar2025_331_u65e5_5185_7d2f_8ba1_632f_5e45_56e0_5b50,2025,331,日内累计振幅因子,期货-动量趋势因子,,期货-动量趋势因子,动量因子,factors2025.md,8169,8188,1d,1d,T_close,,\frac{1}{K} \sum_{t=T-K+1}^{T} \frac{2(high_t - low_t) * sign(close_t - open_t) - (close_t - open_t)}{close_t},,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_332_u7ecf_7406_4eba_60c5_7eea_6307_6570,2025,332,经理人情绪指数,另类因子-文本分析,,另类因子-文本分析,另类因子,factors2025.md,8189,8221,1d,1d,T_close,,"S_t^{CC} = \frac{1}{D_t} \left( \sum_{i=1}^{D_t} \frac{CC_{t,i}^P - CC_{t,i}^N}{CC_{t,i}^T} \right)

S_t^{FS} = \frac{1}{D_t} \left( \sum_{i=1}^{D_t} \frac{FS_{t,i}^P - FS_{t,i}^N}{FS_{t,i}^T} \right)

S_t^{MS} = 0.5 * S_t^{CC} + 0.5 * S_t^{FS}",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_333_u7d2f_79ef_6d3e_53d1_7ebf,2025,333,累积/派发线,高频技术因子,,高频技术因子,量价技术类,factors2025.md,8222,8246,1d,1d,T_close,high|low|close|volume,"AD = \sum_{t=239}^{t} \left( \frac{2 * Close_{i,t} - (High_{i,t} - Close_{i,t})}{(High_{i,t} - Low_{i,t})} * VOL_{i,t} \right)

\widehat{\text{Factor}_j} = \frac{1}{\sum_{j=1}^{20} \frac{j}{20}} \times \sum_{i=1}^{20} \widehat{\text{Factor}_{j,k}} \times \frac{j}{20}",ts_cumsum(((close-low)-(high-close))/(high-low+1e-12)*volume),exact,,legacy_expression,,,,{},1
calendar2025_334_u4fee_6b63_540e_7684_5e74_5ea6_641c_7d22_6bd4,2025,334,修正后的年度搜索比例,另类因子-动量溢出,,另类因子-动量溢出,动量因子,factors2025.md,8247,8279,1d,1d,T_close,news,"f_{ij}^t = \frac{\sum_{d=1}^{365} (\text{Daily Searches for j after i})_d}{\sum_{d=1}^{365} (\text{Daily Searches for i and then any firm } j
eq i)_d}

\hat{f_{ij}^t} = \frac{f_{ij}^t}{\frac{\frac{ithenj}{i}}{\frac{ithenj}{!i}}}

R_{i,t} = \frac{\sum_{j=1}^N \hat{f_{ij}^t} \times Ret_j}{\sum_{j=1}^N \hat{f_{ij}^t}}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: news,,,,,{},0
calendar2025_335_u8c03_6574_9884_671f_6536_76ca_7387,2025,335,调整预期收益率,分析师、机构持仓,,分析师、机构持仓,分析师预期类,factors2025.md,8280,8297,1d,1d,T_close,analyst,当前最新加权预期收益率 - 去年同期值,,blocked_data,精确实现依赖当前数据审计未发现的数据域: analyst,,,,,{},0
calendar2025_336_u6781_7aef_8ddf_968f_884c_4e3a_76f8_5173_6027,2025,336,极端跟随行为_相关性因子,量价因子改进,,量价因子改进,量价因子改进,factors2025.md,8298,8317,1m,1d,T_close,close|volume|turnover|a_share_market_val_in_circulation|first_industry_code,"① 每个交易日 t，回看过去 k 个交易日 t-k、t-(k-1)、……、t-1，计算过去 k 日分钟成交量的 m%分位数，定义为成交量阈值，k=5，m=90；将交易日 t 的每分钟成交量与上述阈值进行对比，若某一分钟的成交量大于上述阈值，则该分钟的交易被定义为趋势资金的交易；
② 对于趋势资金的每一分钟，取随后 n 分钟里成交额最大的一分钟，将其视为跟随趋势资金的极端行为，记录这一分钟的成交额，n=5；","neutralize(mean(corr(trend_amount,follower_amount),20),cap,industry)",proxy,代理实现：量价相关性计算为原式，行业中性化因当前lab仅有申万一级而替代中信一级,intraday_trend_fund_metric,,,,{'metric': 'follower_corr'},25
calendar2025_337_u5ba1_67e5_671f_6708_6570_5e73_5747,2025,337,审查期月数平均,另类因子-因子改进,,另类因子-因子改进,另类因子,factors2025.md,8318,8333,1d,1d,T_close,patent,\text{mean(截止日前5年内新生成的有效的发明授权专利的审查期月数)},,blocked_data,精确实现依赖当前数据审计未发现的数据域: patent,,,,,{},0
calendar2025_338_u65b9_5411_6807_51c6_79bb_5dee_6307_6807,2025,338,方向标准离差指标,高频技术因子,,高频技术因子,量价技术类,factors2025.md,8334,8368,1d,1d,T_close,high|low,"DMZ_{i,t} = IF(H_{i,t} + L_{i,t} <= H_{i,t-1} + L_{i,t-1}, 0, max\{abs(H_{i,t} - H_{i,t-1}), abs(L_{i,t} - L_{i,t-1})\})

DMF_{i,t} = IF(H_{i,t} + L_{i,t} > H_{i,t-1} + L_{i,t-1}, 0, max\{abs(H_{i,t} - H_{i,t-1}), abs(L_{i,t} - L_{i,t-1})\})

DIZ_{i,t} = 100 * \frac{\sum_{t-238}^t DMZ_{i,t}}{\sum_{t-238}^t DMZ_{i,t} + \sum_{t-238}^t DMF_{i,t}}

DIF_{i,t} = 100 * \frac{\sum_{t-238}^t DMF_{i,t}}{\sum_{t-238}^t DMZ_{i,t} + \sum_{t-238}^t DMF_{i,t}}

DDI_{i,t} = DIZ_{i,t} - DIF_{i,t}","100*(ts_sum(ts_where(high+low<=ts_delay(high+low,1),0,ts_greater(ts_abs(high-ts_delay(high,1)),ts_abs(low-ts_delay(low,1)))),20)-ts_sum(ts_where(high+low>ts_delay(high+low,1),0,ts_greater(ts_abs(high-ts_delay(high,1)),ts_abs(low-ts_delay(low,1)))),20))/(ts_sum(ts_where(high+low<=ts_delay(high+low,1),0,ts_greater(ts_abs(high-ts_delay(high,1)),ts_abs(low-ts_delay(low,1)))),20)+ts_sum(ts_where(high+low>ts_delay(high+low,1),0,ts_greater(ts_abs(high-ts_delay(high,1)),ts_abs(low-ts_delay(low,1)))),20)+1e-12)",exact,,legacy_expression,,,,{},21
calendar2025_339_u57fa_4e8e_5e02_573a_6ce2_52a8_7387_7684_6ce8,2025,339,基于市场波动率的注意力捕捉,行为金融因子-投资者注意力,,行为金融因子-投资者注意力,投资因子,factors2025.md,8369,8397,1d,1d,T_close,factor_returns,"indus\_vol_d = std(\text{行业内成分股的日度收益序列 } r_{i,d})

r_{i,d} = u_{i,t} + \beta_{i,t} indus\_vol_d + \rho_{1,i,t} Mkt_d + \rho_{2,i,t} SMB_d + \rho_{3,i,t} HML_d + \rho_{4,i,t} UMD_d + \varepsilon_{i,t}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: factor_returns,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2025_340_u65e5_5185_6536_76ca,2025,340,日内收益,期货-高频因子,,期货-高频因子,高频因子,factors2025.md,8398,8420,1m,1d,T_close,,"\frac{1}{R} \sum_{n=t}^{t-R+1} \frac{Close_{9:03,n} - Open_n}{Open_n}",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_341_u76c8_4f59_516c_544a_5f00_76d8_8df3_7a7a_8d85,2025,341,盈余公告开盘跳空超额比 公告后累计行业超额,基本面因子改进,,基本面因子改进,基本面因子改进,factors2025.md,8421,8444,1d,1d,T_close,earnings_event,JOR\_OPEN\_ZZQZ = \beta \cdot \ln(EXC\_CITICS\_RET\_AFTER\_REPORT) + \alpha + \varepsilon,,blocked_data,精确实现依赖当前数据审计未发现的数据域: earnings_event,,,,,{},0
calendar2025_342_u6709_6548_6df1_5ea6,2025,342,有效深度,高频因子-流动性类,,高频因子-流动性类,高频因子,factors2025.md,8445,8464,1m,1d,T_close,orderbook,"effective\_depth = min(av_1, bv_1)",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2025_343_u671f_9650_7ed3_6784_56e0_5b50_6539_8fdb_7248,2025,343,期限结构因子（改进版）,期货-期限结构因子,,期货-期限结构因子,期货-期限结构因子,factors2025.md,8465,8493,1d,1d,T_close,,"Close_{it} = \beta_t * (timetomaturity)_i + \alpha_t + \varepsilon_t \quad i = 1,2,3,4,5

TS_t = [\ln(p_t^{near}) - \ln(p_t^{dom})] * \left( \frac{365}{t_{dom} - t_{near}} \right)

TS_{avg} = \frac{1}{J} \sum_{i=1}^{J} TS_i",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_344_u804c_4f4d_5730_7406_96c6_4e2d_5ea6,2025,344,职位地理集中度,另类因子-招聘信息,,另类因子-招聘信息,另类因子,factors2025.md,8494,8520,1d,1d,T_close,fundamental_raw,"S_{i,j,t} = \frac{\text{Number of job postings in location }j\text{ for firm }i\text{ over window}[t-x,t]}{\text{Total number of job postings across all locations for firm }i\text{ over window}[t-x,t]}

HHI\_IDX\_xm_{i,t} = \sum_{j=1}^{n} S_{i,j,t}^2

HHI\_xm\_ym_{i,t} = HHI\_IDX\_xm_{i,t} - HHI\_IDX\_ym_{i,t}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2025_345_u4ea4_6613_91cf_53d8_5f02_7cfb_6570,2025,345,交易量变异系数,高频因子-资金流类,,高频因子-资金流类,高频因子,factors2025.md,8521,8541,1m,1d,T_close,open|high|low|close|volume|turnover,"VCV_{i,\gamma} = \frac{\hat{\sigma}_V\{i,t\in\gamma\}}{\hat{\mu}_V\{i,t\in\gamma\}}",std(turnover_1m)/mean(turnover_1m),exact,,intraday_path_metric,,,,{'metric': 'turnover_cv'},0
calendar2025_346_u5cf0_5ea6,2025,346,峰度,期货-波动率因子,,期货-波动率因子,波动率因子,factors2025.md,8542,8563,1m,1d,T_close,,kurt_t = E\left[ \left( \frac{ret_i - \mu_{5min}}{\sigma_{5min}} \right)^4 \right],,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_347_u4fee_6b63_7684_76f8_4f3c_4e1a_52a1_6536_76ca,2025,347,修正的相似业务收益联动因子,另类因子-动量溢出,,另类因子-动量溢出,动量因子,factors2025.md,8564,8590,1d,1d,T_close,,"Linkage_{i,t} = \frac{\sum_{j=1}^{N} SIM_{i,j,t} * VOL_{j,t} * EV_{j,t} * Ret_{j,t}}{\sum_{j=1}^{N}(SIM_{i,j,t} * VOL_{j,t} * EV_{j,t})} - Ret_{i,t}

SIM_{i,j,t} = \frac{P_{i,t} * P_{j,t}}{\|P_{i,t}\| * \|P_{j,t}\|}",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_348_u8000_773c_6ce2_52a8_7387,2025,348,耀眼波动率,高频因子-波动跳跃类,,高频因子-波动跳跃类,高频因子,factors2025.md,8591,8614,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2025_349_u65e5_5185_6ce2_52a8_8d8b_52bf_56e0_5b50,2025,349,日内波动趋势因子,期货-动量趋势因子,,期货-动量趋势因子,动量因子,factors2025.md,8615,8638,1d,1d,T_close,,"\frac{1}{K} \sum_{t=T-K+1}^{T} sign(close_t - open_t) * GK

\sigma_{GK} = \sqrt{\frac{252}{K} \sum_{t=T-K+1}^{T} \left[ \frac{1}{2} \left( \log \frac{H_t}{L_t} \right)^2 - (2 \log 2 - 1) \left( \log \frac{C_t}{O_t} \right)^2 \right]}",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2025_350_u5e74_5ea6_62a5_544a_957f_5ea6,2025,350,年度报告长度,另类因子-文本分析,,另类因子-文本分析,另类因子,factors2025.md,8639,8658,1d,1d,T_close,,Length = log(NWords),,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_351_u74f6_9888_516c_53f8,2025,351,瓶颈公司,另类因子-网络结构,,另类因子-网络结构,另类因子,factors2025.md,8659,8686,1d,1d,T_close,supply_chain,C_B(i) = \sum_{s \neq t \neq i \in V} \frac{\sigma_{st}(i)}{\sigma_{st}},,blocked_data,精确实现依赖当前数据审计未发现的数据域: supply_chain,,,,,{},0
calendar2025_352_u8d85_5927_5355_6da8_8dcc_5e45,2025,352,超大单涨跌幅,高频因子-动量反转类,,高频因子-动量反转类,高频因子,factors2025.md,8687,8718,1m,1d,T_close,orderbook,"\Delta \ln P_i = \text{当前成交价格的对数}\ln P_i - \text{上一笔成交价格的对数}\ln P_{i-1}

\sum_{i \in S} \Delta \ln P_i",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2025_353_u76c8_4f59_516c_544a_6b21_65e5_6362_624b_7387,2025,353,盈余公告次日换手率比公告后累计市场超额,基本面因子改进,,基本面因子改进,基本面因子改进,factors2025.md,8719,8740,1d,1d,T_close,earnings_event,TURNOVER\_REPORT = \beta * EXC\_RET\_AFTER\_REPORT + \alpha + \varepsilon,,blocked_data,精确实现依赖当前数据审计未发现的数据域: earnings_event,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2025_354_u72ec_7acb_6743_5229_8981_6c42_9879_9879_6570,2025,354,独立权利要求项项数平均值,另类因子-因子改进,,另类因子-因子改进,另类因子,factors2025.md,8741,8757,1d,1d,T_close,patent,\text{mean},,blocked_data,精确实现依赖当前数据审计未发现的数据域: patent,,,,,{},0
calendar2025_355_u6536_96c6_6d3e_53d1_6307_6807,2025,355,收集派发指标,高频技术因子,,高频技术因子,量价技术类,factors2025.md,8758,8780,1d,1d,T_close,high|low|close,"DIF_{i,t} = Close_{i,t} IF(Close_{i,t} > Close_{i,t-1}, min(Low_{i,t}, Close_{i,t-1}), max(High_{i,t}, Close_{i,t-1}))

ACD_{i,t} = \sum_{t-238}^{t} IF(Close_{i,t} = Close_{i,t-1}, 0, DIF_{i,t})","ts_sum(ts_where(close==ts_delay(close,1),0,close-ts_where(close>ts_delay(close,1),rq_min(low,ts_delay(close,1)),rq_max(high,ts_delay(close,1)))),20)",exact,,legacy_expression,,,,{},20
calendar2025_356_flesch,2025,356,Flesch 阅读易度,另类因子-文本分析,,另类因子-文本分析,另类因子,factors2025.md,8781,8801,1d,1d,T_close,,FRE = 206.835 - (1.015*words\_per\_sentence) - (84.6*syllables\_per\_word),,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_357_u91cf_4ed3_6bd4_7387,2025,357,量仓比率,期货-流动性因子,,期货-流动性因子,流动性因子,factors2025.md,8802,8823,1d,1d,T_close,,VOI_k = \sum_{i=1}^{t} \frac{P_{ki} V_{ki} / Int_{ki}}{\sigma_{ki} * 100},,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_358_pb_tk,2025,358,基于PB的前景价值TK,行为金融因子-前景理论,,行为金融因子-前景理论,行为金融因子-前景理论,factors2025.md,8824,8847,1d,1d,T_close,pb_ratio_ttm,"(r_{pb,-m}, \frac{1}{N}; r_{pb,-1}, \frac{1}{N}; r_{pb,0}, \frac{1}{N}; r_{pb,1}, \frac{1}{N}; \ldots, r_{pb,m}, \frac{1}{N})

TK = \sum_{i=-m}^{-1} v(r_{pb,i})\left[w^-\left(\frac{i+m+1}{N}\right) - w^-\left(\frac{i+m}{N}\right)\right] + \sum_{i=1}^{n} v(r_{pb,i})\left[w^+\left(\frac{n-i+1}{N}\right) - w^+\left(\frac{n-i}{N}\right)\right]","prospect_value(delta_log_pb,20,alpha=.88,lambda=2.25,gamma=.61,delta=.69)",exact,,daily_prospect_value,,,,"{'source': 'pb', 'window': 20}",21
calendar2025_359_u5ba2_6237_884c_4e1a_96c6_4e2d_5ea6,2025,359,客户行业集中度,另类因子-网络结构,,另类因子-网络结构,另类因子,factors2025.md,8848,8872,1d,1d,T_close,supply_chain,"CH_i = \sum_{i=1}^{I} w_{ij} H_j

H_j = \sum_{i=1}^{I} s_{ij}^2",,blocked_data,精确实现依赖当前数据审计未发现的数据域: supply_chain,,,,,{},0
calendar2025_360_u6210_4ea4_989d_5360_6bd4_71b5,2025,360,成交额占比熵,高频因子-量价相关性类,,高频因子-量价相关性类,高频因子,factors2025.md,8873,8893,1m,1d,T_close,open|high|low|close|volume|turnover,"成交额占比熵 = $H\left( \frac{amount_1}{AMOUNT}, \frac{amount_2}{AMOUNT}, \ldots, \frac{amount_N}{AMOUNT} \right)$
$H(p_1, p_2, \ldots, p_n) = -\sum_{i=1}^{N} p_i \ln(p_i)$
2. $AMOUNT = \sum_{t=1}^{T} amount_t$ 为整个时间段总成交额；
3. T为划分时间段的个数，如日内5分钟频率的T=48。",-sum((turnover_i/sum(turnover))*log(turnover_i/sum(turnover))),exact,,intraday_path_metric,,,,{'metric': 'amount_entropy'},0
calendar2025_361_u9884_671f_5206_6b67_5ea6,2025,361,预期分歧度,分析师、机构持仓,,分析师、机构持仓,分析师预期类,factors2025.md,8894,8910,unknown,1d,T_close,,,,blocked_formula,源文档未提供可执行的明确公式,,,,,{},0
calendar2025_362_u591a_5934_4e3b_529b_6301_4ed3_5360_6bd4,2025,362,多头主力持仓占比,期货-持仓类因子,,期货-持仓类因子,期货-持仓类因子,factors2025.md,8911,8931,1d,1d,T_close,attention_events,"LR_t = \frac{\sum_{i=1}^{N} oi\_long_{i,t}}{total\_oi\_long_t}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: attention_events,,,,,{},0
